c_id,u_id,b_id,created_at
11244,3748,8438,1998-08-25
11245,3749,644,2007-01-17
11246,3749,8817,1991-08-02
11247,3749,256,2017-02-23
11248,3750,4596,1984-11-07
11249,3750,4868,2015-10-04
11250,3750,11801,2003-08-28
11251,3751,2969,2003-10-02
11252,3751,10822,2005-05-16
11253,3751,3385,2009-01-07
11254,3752,7085,1986-01-19
11255,3752,4280,2004-04-19
11256,3752,8458,2001-03-27
11257,3753,10431,1982-03-04
11258,3753,4164,2007-03-15
11259,3753,4000,1977-08-23
11260,3754,5606,1999-09-13
11261,3754,1963,1973-01-01
11262,3754,5092,2004-07-19
11263,3755,10896,2004-05-27
11264,3755,5942,2005-11-04
11265,3755,1,1981-03-24
11266,3756,4978,1970-04-23
11267,3756,5119,2016-07-04
11268,3756,5259,1985-03-23
11269,3757,632,1986-01-18
11270,3757,10512,1970-07-03
11271,3757,6242,2011-06-29
11272,3758,7720,2003-10-20
11273,3758,9476,1994-07-31
11274,3758,1600,2012-12-27
11275,3759,3132,1996-09-10
11276,3759,11056,1986-05-06
11277,3759,2840,2007-01-18
11278,3760,3698,1993-10-23
11279,3760,222,1971-03-27
11280,3760,6205,1985-07-27
11281,3761,7956,2013-03-19
11282,3761,4562,1971-12-24
11283,3761,2047,2010-10-07
11284,3762,2600,1976-01-24
11285,3762,293,1988-08-20
11286,3762,235,2001-11-27
11287,3763,10738,1990-02-27
11288,3763,9252,1988-10-11
11289,3763,6051,2020-05-20
11290,3764,5299,2001-08-26
11291,3764,6186,1998-07-14
11292,3764,6812,1982-11-10
11293,3765,5193,2006-10-29
11294,3765,7476,2010-08-28
11295,3765,8169,2017-11-11
11296,3766,11906,1993-10-22
11297,3766,11801,1985-09-28
11298,3766,1701,2000-01-17
11299,3767,3339,1978-03-24
11300,3767,11406,2002-01-15
11301,3767,4284,1980-05-21
11302,3768,1460,1979-10-14
11303,3768,4617,2013-12-31
11304,3768,4820,1997-04-18
11305,3769,7375,1999-02-06
11306,3769,6551,1972-10-21
11307,3769,11895,1982-11-03
11308,3770,4077,1975-10-23
11309,3770,9657,1980-01-01
11310,3770,2514,2007-02-05
11311,3771,11076,1997-03-08
11312,3771,6622,1991-11-25
11313,3771,6293,2016-11-27
11314,3772,92,1988-06-16
11315,3772,8639,2019-11-24
11316,3772,2465,2001-01-21
11317,3773,7654,1981-11-14
11318,3773,6006,2011-10-28
11319,3773,10383,1988-01-28
11320,3774,6636,2019-06-27
11321,3774,1077,2011-03-20
11322,3774,11979,2007-11-21
11323,3775,91,1970-09-04
11324,3775,5733,2008-03-02
11325,3775,9383,1990-10-02
11326,3776,8291,2017-04-28
11327,3776,10748,1991-09-01
11328,3776,9386,1989-09-30
11329,3777,2102,1973-10-27
11330,3777,3995,1991-07-13
11331,3777,1783,2021-01-17
11332,3778,10944,1971-07-29
11333,3778,11617,2021-01-30
11334,3778,11642,2014-09-24
11335,3779,7058,2016-08-03
11336,3779,10882,1993-09-19
11337,3779,1219,1983-04-19
11338,3780,3957,1982-11-30
11339,3780,3970,1981-07-21
11340,3780,8256,2014-09-21
11341,3781,7034,1992-12-03
11342,3781,1249,2007-07-14
11343,3781,3326,1983-07-16
11344,3782,1955,1970-09-26
11345,3782,5768,2000-07-08
11346,3782,1106,1997-08-30
11347,3783,10451,1971-01-08
11348,3783,196,2001-02-24
11349,3783,10554,1984-12-19
11350,3784,5575,2017-04-21
11351,3784,10037,2011-02-01
11352,3784,8861,1970-01-19
11353,3785,5118,2007-11-24
11354,3785,6431,1987-07-13
11355,3785,11938,2002-08-16
11356,3786,11763,1988-09-23
11357,3786,426,1974-01-15
11358,3786,1672,1999-02-17
11359,3787,8378,1995-11-05
11360,3787,7108,2016-03-14
11361,3787,1850,2014-12-13
11362,3788,10770,1993-01-15
11363,3788,278,1985-03-05
11364,3788,7109,1979-09-16
11365,3789,9574,2011-05-23
11366,3789,9747,2016-06-10
11367,3789,9388,1984-10-01
11368,3790,11285,2014-09-28
11369,3790,10087,2014-06-19
11370,3790,11598,2001-04-08
11371,3791,4674,1979-06-29
11372,3791,7478,1988-10-18
11373,3791,3526,2005-02-22
11374,3792,7815,1990-03-16
11375,3792,3650,1998-10-27
11376,3792,3717,2005-12-08
11377,3793,11331,2008-08-15
11378,3793,10817,1994-03-19
11379,3793,11141,1992-12-28
11380,3794,498,2012-12-31
11381,3794,4910,2012-12-16
11382,3794,2755,1970-01-15
11383,3795,6604,1992-08-29
11384,3795,1247,2005-04-20
11385,3795,3866,1971-02-03
11386,3796,4870,1983-11-28
11387,3796,5749,2004-03-16
11388,3796,1828,1997-10-11
11389,3797,4746,1997-12-29
11390,3797,4763,1997-10-25
11391,3797,5548,2010-11-19
11392,3798,2343,2000-01-11
11393,3798,507,1995-06-14
11394,3798,10817,1978-05-11
11395,3799,2527,1996-04-07
11396,3799,11448,1974-07-11
11397,3799,10279,1978-06-11
11398,3800,116,1972-06-17
11399,3800,10311,1976-11-05
11400,3800,10350,1997-02-09
11401,3801,5462,2020-05-14
11402,3801,745,1987-03-02
11403,3801,651,1971-06-30
11404,3802,3769,1977-07-21
11405,3802,1309,1998-02-05
11406,3802,7432,1996-03-29
11407,3803,3834,1999-06-16
11408,3803,5738,1992-04-29
11409,3803,5558,1973-03-02
11410,3804,2386,2001-08-23
11411,3804,11391,1986-12-25
11412,3804,214,1970-02-15
11413,3805,10475,2002-12-17
11414,3805,3886,2012-09-17
11415,3805,3559,2000-07-11
11416,3806,1246,1980-08-22
11417,3806,6576,1977-03-05
11418,3806,4153,1991-05-17
11419,3807,7059,1987-03-04
11420,3807,6085,1972-11-21
11421,3807,6791,2000-08-07
11422,3808,654,1989-02-13
11423,3808,4878,1991-04-14
11424,3808,2742,1999-11-08
11425,3809,5001,1980-01-16
11426,3809,10768,2018-08-12
11427,3809,1234,1990-05-22
11428,3810,11373,1973-05-05
11429,3810,7317,2011-03-20
11430,3810,7814,1989-02-16
11431,3811,11095,1975-06-29
11432,3811,7933,1990-12-18
11433,3811,11716,2010-02-15
11434,3812,11592,2006-08-06
11435,3812,2925,1993-01-29
11436,3812,5764,2013-04-09
11437,3813,11945,2000-06-20
11438,3813,5236,1974-12-17
11439,3813,8139,1982-05-20
11440,3814,5102,1972-01-02
11441,3814,9784,1995-03-21
11442,3814,11214,2014-10-02
11443,3815,11732,1973-10-19
11444,3815,4315,2007-12-20
11445,3815,2564,1990-10-20
11446,3816,5936,2012-01-02
11447,3816,996,1972-02-16
11448,3816,6786,2018-05-16
11449,3817,5354,2006-05-08
11450,3817,1675,1977-08-18
11451,3817,6727,1993-07-16
11452,3818,2823,2008-06-18
11453,3818,10739,1995-09-24
11454,3818,10073,2000-03-06
11455,3819,5670,1984-09-26
11456,3819,2102,1971-04-17
11457,3819,10038,1975-11-16
11458,3820,11241,1974-03-03
11459,3820,8747,1982-03-08
11460,3820,6157,1997-02-28
11461,3821,11351,2014-02-05
11462,3821,8326,2003-07-23
11463,3821,4228,1995-11-22
11464,3822,4639,2002-06-08
11465,3822,6931,2013-07-19
11466,3822,205,1982-01-14
11467,3823,1206,1995-11-13
11468,3823,7040,2011-02-12
11469,3823,214,1975-03-23
11470,3824,5399,1980-01-07
11471,3824,5957,1976-02-19
11472,3824,7346,1970-09-15
11473,3825,9342,1972-09-11
11474,3825,3977,1976-09-17
11475,3825,1586,2000-03-18
11476,3826,2003,2005-09-05
11477,3826,3928,1980-11-02
11478,3826,5838,1978-06-29
11479,3827,4136,2004-09-30
11480,3827,9342,2004-08-29
11481,3827,5544,2004-05-18
11482,3828,3161,1989-02-19
11483,3828,9149,1984-09-27
11484,3828,10939,2005-11-11
11485,3829,6577,1973-08-06
11486,3829,9996,2007-12-14
11487,3829,248,2004-09-15
11488,3830,2679,1987-02-25
11489,3830,223,2006-01-14
11490,3830,5780,2014-05-09
11491,3831,9123,1980-01-14
11492,3831,1062,1988-02-07
11493,3831,8321,1971-06-22
11494,3832,5501,1999-08-10
11495,3832,2690,1992-02-04
11496,3832,1466,2015-10-01
11497,3833,2633,1978-03-12
11498,3833,8555,1981-12-31
11499,3833,6986,1982-06-01
11500,3834,5906,1975-11-02
11501,3834,912,2020-05-30
11502,3834,2921,1997-01-02
11503,3835,161,1999-11-17
11504,3835,9132,1989-05-18
11505,3835,5941,2016-06-26
11506,3836,5425,2001-09-16
11507,3836,11221,1992-11-16
11508,3836,3600,1983-01-03
11509,3837,9701,1981-03-08
11510,3837,5038,1976-08-22
11511,3837,11867,1970-06-11
11512,3838,4741,1977-03-07
11513,3838,284,1987-06-04
11514,3838,10066,1974-01-31
11515,3839,555,1993-09-04
11516,3839,11314,2007-09-29
11517,3839,1223,1984-07-14
11518,3840,6873,1980-10-25
11519,3840,3891,2007-10-25
11520,3840,9204,1981-07-25
11521,3841,6894,1996-12-27
11522,3841,7262,1998-04-23
11523,3841,10635,2018-03-30
11524,3842,9265,2017-11-15
11525,3842,8164,2000-08-03
11526,3842,2697,1999-04-27
11527,3843,9770,1995-04-03
11528,3843,3691,1993-03-19
11529,3843,3882,2008-01-13
11530,3844,2280,1981-05-24
11531,3844,10371,1980-08-25
11532,3844,2272,1986-12-28
11533,3845,9568,2019-07-05
11534,3845,2777,2006-01-25
11535,3845,3445,1997-05-31
11536,3846,488,1973-08-01
11537,3846,6232,1983-07-26
11538,3846,1232,1970-05-08
11539,3847,4752,1983-12-08
11540,3847,2086,1985-12-26
11541,3847,7803,1982-10-07
11542,3848,3305,2007-04-18
11543,3848,4043,1985-04-21
11544,3848,4404,1975-08-08
11545,3849,10082,2001-01-27
11546,3849,4849,1991-12-14
11547,3849,9690,1991-04-15
11548,3850,2407,1984-05-13
11549,3850,63,1974-02-17
11550,3850,3338,1982-05-15
11551,3851,3402,1982-04-25
11552,3851,10231,1983-06-16
11553,3851,1832,1992-09-30
11554,3852,7591,1970-06-28
11555,3852,11331,1997-11-27
11556,3852,871,1985-01-23
11557,3853,4522,1988-02-16
11558,3853,6473,1971-01-30
11559,3853,5413,1984-11-22
11560,3854,105,2005-11-15
11561,3854,376,2002-02-04
11562,3854,4659,1993-12-10
11563,3855,11076,2008-05-08
11564,3855,9396,2002-03-21
11565,3855,11540,1978-10-12
11566,3856,3836,2004-09-09
11567,3856,10718,1971-10-20
11568,3856,3288,1992-04-13
11569,3857,2879,2004-02-02
11570,3857,8607,2002-01-02
11571,3857,4251,2011-12-31
11572,3858,112,1992-01-14
11573,3858,1518,1980-09-04
11574,3858,7217,2004-12-06
11575,3859,6875,1977-01-08
11576,3859,7468,2007-11-05
11577,3859,11688,1982-03-09
11578,3860,6340,1987-02-17
11579,3860,8089,1996-08-09
11580,3860,5881,2013-05-02
11581,3861,7698,1970-03-21
11582,3861,11675,1982-01-03
11583,3861,9049,2009-10-15
11584,3862,11226,2013-08-11
11585,3862,2823,2016-03-11
11586,3862,11982,1986-11-23
11587,3863,9328,1970-01-27
11588,3863,1173,1992-07-08
11589,3863,3837,2005-08-11
11590,3864,1312,2001-11-10
11591,3864,3171,1977-08-22
11592,3864,4129,1988-02-12
11593,3865,6333,2018-09-10
11594,3865,5643,2018-08-12
11595,3865,2510,2019-05-01
11596,3866,4923,2016-10-08
11597,3866,895,2010-04-09
11598,3866,5020,1974-01-25
11599,3867,2168,2014-02-19
11600,3867,776,2001-05-21
11601,3867,1873,1999-06-04
11602,3868,9893,1991-06-26
11603,3868,5182,1976-02-01
11604,3868,3486,1998-07-07
11605,3869,10017,1986-08-24
11606,3869,3529,1987-12-15
11607,3869,10853,1979-11-10
11608,3870,8528,2007-11-28
11609,3870,6607,2013-09-04
11610,3870,1960,1999-08-31
11611,3871,4850,2007-06-23
11612,3871,7056,1978-11-09
11613,3871,1664,1974-06-12
11614,3872,6471,2002-06-14
11615,3872,1189,1971-04-29
11616,3872,10893,1981-05-16
11617,3873,3488,2010-07-02
11618,3873,4161,2003-08-28
11619,3873,4183,1971-04-09
11620,3874,2006,2000-04-18
11621,3874,6048,1971-11-23
11622,3874,11153,2003-10-07
11623,3875,6830,2011-02-15
11624,3875,11968,2019-04-25
11625,3875,11378,1995-09-08
11626,3876,1281,2010-08-26
11627,3876,145,2006-05-26
11628,3876,9341,1996-07-11
11629,3877,4355,2010-08-18
11630,3877,7231,2006-07-27
11631,3877,727,2015-01-18
11632,3878,8534,1991-10-16
11633,3878,4691,2001-09-29
11634,3878,3138,1995-05-26
11635,3879,7726,1972-11-23
11636,3879,7106,2017-07-16
11637,3879,3645,1978-02-11
11638,3880,6571,2013-11-08
11639,3880,6471,1983-02-27
11640,3880,7742,1994-05-24
11641,3881,4325,1971-12-15
11642,3881,3255,1998-09-17
11643,3881,3699,2004-05-05
11644,3882,11999,1996-05-13
11645,3882,10672,1993-03-09
11646,3882,7074,1975-07-16
11647,3883,6968,1982-02-03
11648,3883,935,1988-10-15
11649,3883,6244,2018-02-10
11650,3884,6441,2007-08-31
11651,3884,1766,1977-05-18
11652,3884,7724,1979-01-25
11653,3885,1553,1996-06-02
11654,3885,11159,1997-03-04
11655,3885,4684,1975-09-22
11656,3886,7069,1989-11-23
11657,3886,10191,1976-03-04
11658,3886,822,2013-11-02
11659,3887,1910,2002-03-12
11660,3887,5750,1999-01-06
11661,3887,11048,2002-08-01
11662,3888,7414,2010-09-04
11663,3888,9927,1984-02-06
11664,3888,11395,2004-08-07
11665,3889,7469,1979-01-03
11666,3889,556,2004-04-20
11667,3889,11108,1994-08-25
11668,3890,4715,1974-05-26
11669,3890,4132,2018-04-20
11670,3890,4139,2003-12-16
11671,3891,11790,1987-01-30
11672,3891,8825,1974-04-24
11673,3891,9407,2016-07-04
11674,3892,5828,2016-11-13
11675,3892,2407,2001-05-19
11676,3892,6674,1986-10-17
11677,3893,10842,1991-11-04
11678,3893,8971,1974-05-23
11679,3893,10442,1994-09-03
11680,3894,9209,1982-12-19
11681,3894,5444,2018-01-23
11682,3894,904,2008-12-11
11683,3895,11658,2013-11-07
11684,3895,7046,2012-10-02
11685,3895,9157,1977-02-06
11686,3896,8513,2009-11-21
11687,3896,5889,2012-12-18
11688,3896,2885,2007-06-04
11689,3897,7303,1982-03-28
11690,3897,3989,1976-06-26
11691,3897,2307,2014-01-28
11692,3898,5160,1973-10-27
11693,3898,5980,2007-07-03
11694,3898,1127,1986-09-07
11695,3899,908,1999-01-14
11696,3899,11314,1984-03-09
11697,3899,10886,2000-12-20
11698,3900,2273,2000-12-02
11699,3900,9560,1988-02-16
11700,3900,7020,1983-02-01
11701,3901,1493,2013-07-31
11702,3901,5192,1987-07-03
11703,3901,4936,2021-01-28
11704,3902,4508,2000-04-20
11705,3902,11639,1998-01-03
11706,3902,11734,1992-04-10
11707,3903,5882,1979-09-02
11708,3903,6946,1994-12-23
11709,3903,9944,2004-10-30
11710,3904,9975,1996-03-19
11711,3904,7574,2016-05-31
11712,3904,7903,1980-05-13
11713,3905,7431,2000-07-25
11714,3905,9165,2018-06-01
11715,3905,6750,1977-11-28
11716,3906,7986,1979-04-06
11717,3906,8849,2005-08-17
11718,3906,10590,1982-03-31
11719,3907,1640,2008-10-26
11720,3907,8225,2019-08-04
11721,3907,4141,1972-07-30
11722,3908,655,1989-08-01
11723,3908,286,2007-06-20
11724,3908,11795,2020-05-06
11725,3909,7385,1982-11-10
11726,3909,874,1977-05-24
11727,3909,5462,1993-08-17
11728,3910,10792,2004-03-13
11729,3910,1953,2016-06-05
11730,3910,9368,1979-01-08
11731,3911,5705,1981-08-15
11732,3911,2663,2004-03-09
11733,3911,7078,1988-01-03
11734,3912,9959,1980-02-25
11735,3912,350,1985-03-29
11736,3912,2708,1996-06-16
11737,3913,7184,1981-12-03
11738,3913,337,2006-11-14
11739,3913,6357,1980-10-14
11740,3914,11344,1987-03-10
11741,3914,1171,1992-04-12
11742,3914,6947,2013-04-27
11743,3915,6860,2012-10-01
11744,3915,4193,2014-06-30
11745,3915,4780,2012-05-10
11746,3916,94,1977-01-31
11747,3916,10444,2016-06-16
11748,3916,5415,2002-12-24
11749,3917,8804,1994-01-18
11750,3917,11867,1991-02-15
11751,3917,11774,2016-07-19
11752,3918,4472,1996-07-05
11753,3918,465,1973-08-19
11754,3918,11814,2016-09-29
11755,3919,937,2002-04-04
11756,3919,2672,1999-08-13
11757,3919,176,1971-08-20
11758,3920,10760,2001-09-07
11759,3920,5710,1999-06-15
11760,3920,9299,2017-12-28
11761,3921,8878,1985-05-17
11762,3921,10997,1974-04-05
11763,3921,11517,2018-04-24
11764,3922,861,1972-12-02
11765,3922,3193,1992-03-04
11766,3922,3541,1998-06-01
11767,3923,8746,2003-07-14
11768,3923,7698,2016-08-21
11769,3923,8382,1988-03-09
11770,3924,1138,2017-03-27
11771,3924,843,1995-04-17
11772,3924,3264,1990-10-09
11773,3925,3622,1989-12-23
11774,3925,5856,2009-01-10
11775,3925,5606,1976-09-01
11776,3926,247,2006-09-27
11777,3926,4414,2010-10-15
11778,3926,8147,2004-07-13
11779,3927,71,1994-03-05
11780,3927,11377,1971-09-20
11781,3927,11537,1994-02-24
11782,3928,11271,2000-02-16
11783,3928,7408,1997-01-05
11784,3928,5299,1998-11-28
11785,3929,1447,1979-04-30
11786,3929,5428,1973-11-14
11787,3929,8347,1983-07-24
11788,3930,5034,1970-09-18
11789,3930,10467,2015-05-31
11790,3930,11965,2010-01-06
11791,3931,11730,1994-07-06
11792,3931,4756,2012-05-01
11793,3931,9093,1973-01-30
11794,3932,2870,1976-03-07
11795,3932,3654,2018-01-11
11796,3932,10007,2005-12-01
11797,3933,4082,1973-01-19
11798,3933,5517,1972-01-09
11799,3933,9572,1991-04-16
11800,3934,8728,1992-07-17
11801,3934,11146,1973-03-11
11802,3934,11776,2016-02-06
11803,3935,10820,2000-07-22
11804,3935,3319,2017-02-14
11805,3935,8424,2016-11-20
11806,3936,191,2016-11-19
11807,3936,7556,1981-06-18
11808,3936,8031,1971-03-23
11809,3937,9795,2001-01-21
11810,3937,8210,1971-06-05
11811,3937,8005,2004-06-02
11812,3938,1323,2001-10-17
11813,3938,4061,2001-08-18
11814,3938,10834,1992-08-26
11815,3939,6848,1972-12-15
11816,3939,1763,1988-11-12
11817,3939,3471,2021-03-22
11818,3940,3900,2016-09-13
11819,3940,11914,1983-08-19
11820,3940,4910,2012-05-12
11821,3941,10304,2011-08-08
11822,3941,4670,2013-10-10
11823,3941,556,2013-11-23
11824,3942,6967,1976-01-10
11825,3942,4406,1973-05-22
11826,3942,11873,2008-12-09
11827,3943,6644,2013-09-24
11828,3943,699,2004-07-20
11829,3943,1746,2019-07-04
11830,3944,7985,2015-08-16
11831,3944,4166,1984-01-10
11832,3944,6516,2018-09-22
11833,3945,10108,1978-01-11
11834,3945,2820,1987-01-10
11835,3945,11620,2003-01-24
11836,3946,4033,1994-06-13
11837,3946,7878,1984-05-11
11838,3946,8152,1989-04-16
11839,3947,66,1977-03-26
11840,3947,7180,1989-02-04
11841,3947,8872,1992-12-16
11842,3948,9063,2017-09-30
11843,3948,11285,1987-02-19
11844,3948,1415,2020-07-04
11845,3949,7661,1978-05-25
11846,3949,851,1985-04-01
11847,3949,4235,1984-10-25
11848,3950,5997,1971-06-17
11849,3950,9726,2003-01-22
11850,3950,5099,1982-12-30
11851,3951,3914,1999-06-20
11852,3951,6190,2012-03-06
11853,3951,4784,1998-11-22
11854,3952,8762,1979-04-18
11855,3952,10674,1996-01-13
11856,3952,4840,1991-01-01
11857,3953,10314,2007-09-27
11858,3953,884,1991-09-04
11859,3953,3611,1974-08-23
11860,3954,6553,1998-03-15
11861,3954,8171,2006-06-27
11862,3954,7437,1979-03-22
11863,3955,5299,1980-06-30
11864,3955,2541,1985-08-07
11865,3955,6436,2018-01-14
11866,3956,671,2008-04-07
11867,3956,6801,2002-05-11
11868,3956,1388,1977-11-29
11869,3957,7562,2009-01-03
11870,3957,7151,1971-07-05
11871,3957,9712,2014-01-23
11872,3958,5370,2005-07-30
11873,3958,3056,1982-11-30
11874,3958,615,2001-09-04
11875,3959,2624,2007-04-19
11876,3959,1277,1995-12-22
11877,3959,11494,1996-09-14
11878,3960,9570,1999-02-09
11879,3960,8737,1979-09-01
11880,3960,8449,1996-10-05
11881,3961,9098,1975-08-18
11882,3961,7532,2014-12-02
11883,3961,931,1973-12-31
11884,3962,9144,1986-10-18
11885,3962,3141,2006-08-29
11886,3962,2710,2015-09-15
11887,3963,949,1976-06-12
11888,3963,4479,1993-06-07
11889,3963,2973,2013-12-12
11890,3964,6815,1970-08-16
11891,3964,7070,2006-12-29
11892,3964,11530,1987-06-28
11893,3965,9991,2004-10-23
11894,3965,265,1989-03-04
11895,3965,2382,2010-08-08
11896,3966,4815,2001-12-03
11897,3966,2841,1982-10-26
11898,3966,3193,1972-02-03
11899,3967,5516,1991-04-02
11900,3967,9770,1975-08-17
11901,3967,563,2004-07-31
11902,3968,1125,2010-01-24
11903,3968,2328,2012-12-08
11904,3968,4388,2003-09-03
11905,3969,639,2015-03-02
11906,3969,11167,1999-09-25
11907,3969,1224,2010-06-28
11908,3970,112,2004-04-02
11909,3970,1896,1996-01-23
11910,3970,6836,2007-02-08
11911,3971,10359,2004-02-05
11912,3971,1921,1984-01-17
11913,3971,9530,1976-12-25
11914,3972,11385,1972-02-14
11915,3972,11250,1988-01-19
11916,3972,2327,1979-08-05
11917,3973,11064,2018-08-30
11918,3973,10472,1987-04-11
11919,3973,79,1990-01-11
11920,3974,11443,1989-10-19
11921,3974,7751,1973-09-04
11922,3974,11936,1996-11-14
11923,3975,2952,1989-11-23
11924,3975,2185,1984-02-02
11925,3975,1436,1990-09-11
11926,3976,1462,2008-02-08
11927,3976,4631,2018-08-20
11928,3976,2947,1983-08-15
11929,3977,10307,1976-11-08
11930,3977,6449,2016-11-21
11931,3977,1314,1995-02-15
11932,3978,3292,2005-06-02
11933,3978,6385,1994-07-04
11934,3978,3550,2021-03-03
11935,3979,5684,1972-03-31
11936,3979,8232,2004-02-21
11937,3979,3048,2000-05-18
11938,3980,820,2014-11-14
11939,3980,1855,1981-10-28
11940,3980,11174,1972-05-16
11941,3981,11353,2007-11-20
11942,3981,7531,2007-06-19
11943,3981,103,2006-07-16
11944,3982,9511,1984-07-11
11945,3982,11855,1993-12-21
11946,3982,7137,1980-07-24
11947,3983,5005,2018-07-27
11948,3983,9909,2012-11-03
11949,3983,2091,1996-02-13
11950,3984,9093,2017-03-14
11951,3984,4583,2007-06-19
11952,3984,11112,1976-07-13
11953,3985,10021,1992-12-16
11954,3985,6605,2020-02-15
11955,3985,10808,2009-11-14
11956,3986,4524,1991-02-09
11957,3986,7907,2011-01-12
11958,3986,9447,1977-05-28
11959,3987,10314,1999-05-20
11960,3987,11389,2002-07-27
11961,3987,2158,1993-03-25
11962,3988,5363,2000-02-16
11963,3988,10707,2020-11-27
11964,3988,6718,2003-03-11
11965,3989,7799,2006-02-19
11966,3989,2463,1999-04-04
11967,3989,943,1986-04-17
11968,3990,4967,1975-05-14
11969,3990,5698,1976-11-05
11970,3990,6292,1978-06-30
11971,3991,9276,1979-01-06
11972,3991,3592,2014-07-27
11973,3991,2966,1996-06-22
11974,3992,11957,1981-04-30
11975,3992,10120,1982-04-05
11976,3992,11980,2016-05-17
11977,3993,10864,2014-01-22
11978,3993,7609,1983-09-25
11979,3993,4200,1987-01-21
11980,3994,9995,2008-11-17
11981,3994,1841,1977-04-25
11982,3994,2151,2020-06-15
11983,3995,9958,2015-03-04
11984,3995,751,1988-03-31
11985,3995,6297,1997-09-08
11986,3996,1855,1973-10-10
11987,3996,2416,1980-04-21
11988,3996,5756,1985-12-24
11989,3997,36,1985-03-06
11990,3997,2690,1979-01-23
11991,3997,4920,1986-04-25
11992,3998,11130,1982-09-04
11993,3998,2417,2017-04-18
11994,3998,2767,1985-08-16
11995,3999,10548,2019-04-13
11996,3999,9439,2008-02-29
11997,3999,7713,1986-10-26
11998,4000,1073,2019-10-27
11999,4000,11961,2017-06-17
12000,4000,4276,1975-08-24
12001,4001,1623,2001-05-26
12002,4001,11528,2011-08-24
12003,4001,10881,1985-12-15
12004,4002,1679,2010-04-28
12005,4002,6318,1985-03-18
12006,4002,11508,1992-11-21
12007,4003,714,2003-03-25
12008,4003,5559,2011-11-18
12009,4003,669,1990-12-27
12010,4004,7398,2008-07-16
12011,4004,1886,1980-02-03
12012,4004,5924,1976-11-15
12013,4005,177,1996-04-12
12014,4005,8717,1995-03-17
12015,4005,5617,1976-04-07
12016,4006,8325,1995-08-30
12017,4006,8820,2016-11-26
12018,4006,5406,1983-03-30
12019,4007,7810,1977-12-22
12020,4007,709,1973-10-31
12021,4007,8256,2020-05-24
12022,4008,5285,2018-03-27
12023,4008,5559,2019-02-21
12024,4008,3282,2004-06-13
12025,4009,9547,1986-05-11
12026,4009,8269,1975-06-25
12027,4009,11271,1998-03-30
12028,4010,7701,1982-03-24
12029,4010,8106,1976-02-05
12030,4010,11893,1983-10-15
12031,4011,10633,1996-04-21
12032,4011,11283,2006-07-14
12033,4011,10866,2002-04-09
12034,4012,7457,1988-10-21
12035,4012,5738,1970-05-15
12036,4012,6415,1970-02-23
12037,4013,8167,2011-11-26
12038,4013,5013,1989-05-27
12039,4013,5259,1975-09-18
12040,4014,6578,1978-05-28
12041,4014,10454,1988-07-31
12042,4014,9480,2002-10-04
12043,4015,4943,1994-09-14
12044,4015,11741,2012-10-09
12045,4015,8897,1995-10-11
12046,4016,225,2012-02-16
12047,4016,1057,1998-05-19
12048,4016,9870,1989-05-05
12049,4017,7135,1986-07-03
12050,4017,10055,1980-01-09
12051,4017,1802,2000-06-17
12052,4018,162,1987-12-22
12053,4018,821,2001-04-05
12054,4018,9869,1985-10-09
12055,4019,3023,1983-08-19
12056,4019,6486,2005-04-20
12057,4019,1973,2019-03-10
12058,4020,9801,2012-08-18
12059,4020,6512,1990-10-08
12060,4020,647,2016-06-27
12061,4021,14,1999-05-29
12062,4021,6223,2006-07-07
12063,4021,596,2019-01-25
12064,4022,3853,1982-01-17
12065,4022,895,1993-03-13
12066,4022,5605,2018-08-05
12067,4023,5536,2001-03-14
12068,4023,3670,1980-08-02
12069,4023,11856,1991-07-16
12070,4024,10365,1973-08-22
12071,4024,3065,1990-07-10
12072,4024,9823,1987-08-23
12073,4025,5131,1990-08-12
12074,4025,8286,1989-11-06
12075,4025,9760,2011-11-10
12076,4026,55,2011-09-27
12077,4026,4595,1997-08-21
12078,4026,485,1986-03-07
12079,4027,10885,2019-06-29
12080,4027,10634,1976-05-07
12081,4027,1634,2014-08-18
12082,4028,4804,1996-01-09
12083,4028,509,1973-05-05
12084,4028,1563,1985-02-07
12085,4029,6250,1977-09-11
12086,4029,172,1985-09-17
12087,4029,1455,1984-11-18
12088,4030,6357,2011-11-18
12089,4030,11751,2003-07-08
12090,4030,4947,1989-12-11
12091,4031,8476,2002-09-08
12092,4031,2512,1991-11-16
12093,4031,5445,1973-12-16
12094,4032,8244,1988-01-15
12095,4032,9289,2009-01-28
12096,4032,8757,1976-06-06
12097,4033,4079,1988-04-30
12098,4033,10449,2017-02-09
12099,4033,8469,1995-11-23
12100,4034,9458,2013-05-03
12101,4034,9426,2017-02-03
12102,4034,974,1972-12-21
12103,4035,6418,1971-05-20
12104,4035,3964,1971-01-23
12105,4035,11461,1990-08-12
12106,4036,3593,1988-02-08
12107,4036,5578,1996-03-11
12108,4036,2766,2001-11-28
12109,4037,11915,1974-10-09
12110,4037,8488,1994-08-02
12111,4037,11852,1993-01-04
12112,4038,8933,1970-03-21
12113,4038,9782,2014-09-15
12114,4038,11964,1980-10-20
12115,4039,358,1981-10-26
12116,4039,683,2005-02-19
12117,4039,4333,1983-12-15
12118,4040,7515,2005-01-09
12119,4040,7094,1971-11-17
12120,4040,11057,1978-01-20
12121,4041,1658,1991-07-18
12122,4041,77,2008-04-27
